Question ID,Sentence Order,Question,Answer Candidate Sentence
5338,93,Which protein is found to be mutated in Friedreich's ataxia?,"The primary clinical features of FRDA include progressive ataxia and shortened life span , with complications of cardiomyopathy being the major cause of death ."
5338,94,Which protein is found to be mutated in Friedreich's ataxia?,"The siderophore-like properties of deferiprone provide a rational basis for treating diseases of iron misdistribution , such as FRDA , anemia of chronic disease , and X-linked sideroblastic anemia with ataxia ."
5338,95,Which protein is found to be mutated in Friedreich's ataxia?,"The highest concentrations of CS observed in Friedreich 's ataxia ( 1097 micrograms/dL , 6 times the normal mean ) was only 25 % as high as the concentrations reported to inhibit LCAT activity ."
5338,96,Which protein is found to be mutated in Friedreich's ataxia?,"As such , iPS cell lines derived from FRDA patients , following correction of the mutated gene , could provide a useful source of immunocompatible cells for transplantation therapy ."
5338,97,Which protein is found to be mutated in Friedreich's ataxia?,"This case emphasizes that FRDA should be considered for individuals with significant vision deficit with optic atrophy and sensory neuropathy , even in the absence of ataxia ."
5338,98,Which protein is found to be mutated in Friedreich's ataxia?,Our previous analysis of 134 Mexican Mestizo recessive ataxia patients showed that FRDA is relatively uncommon in the Mexican population ( 10.4 % ) .
5338,99,Which protein is found to be mutated in Friedreich's ataxia?,"Through a spatiotemporally controlled conditional gene-targeting approach , we have generated two mouse models for FRDA that specifically develop progressive mixed cerebellar and sensory ataxia , the most prominent neurological features of FRDA ."
5338,100,Which protein is found to be mutated in Friedreich's ataxia?,"We compared the patient 's clinical data to expansion/deletion carriers available in the literature and suggest that , in clinical practice , the FXN deletion test should be taken into account in patients with early-onset , rapid progressive ataxia and severe scoliosis ."
5339,1,Is zolpidem an antibiotic?,"Today , benzodiazepines and the so-called `` non-benzodiazepines '' , such as zolpidem , which both act on benzodiazepine receptors , are drugs of first choice and they are substitutes for barbiturates ."
5339,2,Is zolpidem an antibiotic?,Zopiclone and zolpidem are new nonbenzodiazepine hypnotics that are as effective as benzodiazepines but without the problems associated with the latter .
5339,3,Is zolpidem an antibiotic?,This study dealt with the question : What are the effects of different doses of the benzodiazepine-like agent zolpidem and the phenothiazine derivative promethazine on mood in pre-anaesthetic medication ?
5339,4,Is zolpidem an antibiotic?,"The hypnotic drug zolpidem , commonly prescribed in hospitals to help patients sleep , is associated with an increased risk of falls , according to a study in the United States ."
5339,5,Is zolpidem an antibiotic?,"Effects of zolpidem were compared with that of a classic benzodiazepine drug , diazepam and a second-generation antipsychotic medication , risperidone ."
5339,6,Is zolpidem an antibiotic?,"A modified-release formulation of zolpidem , zolpidem extended-release , has been approved for the treatment of insomnia characterized by both difficulty in falling asleep and maintaining sleep ."
5339,7,Is zolpidem an antibiotic?,The authors compared the reinforcing effects of 2 short-duration benzodiazepine-type drugs differing in their receptor selectivity : zolpidem ( selective for gamma aminobutyric acid Type A [ GABA ( A ) ] receptors containing alpha1 subunits ) and midazolam ( nonselective ) .
5339,8,Is zolpidem an antibiotic?,The aim of this study was to find out whether zolpidem treatment triggers adaptive changes in the recombinant alpha1 subunit-containing GABA ( A ) receptors other than those observed following treatment with classical benzodiazepine-diazepam .
5339,9,Is zolpidem an antibiotic?,"Both drugs modulate the GABA ( A ) receptor , albeit that zolpidem shows alpha ( 1 ) subunit selectivity while diazepam is non-selective ."
5339,10,Is zolpidem an antibiotic?,"The drugs riluzole , amantadine , zolpidem and buspirone were selected based on their different mechanisms of action and their Food and Drug Administration ( FDA ) / Australian Therapeutic Goods Administration approval for other indications ."
5339,11,Is zolpidem an antibiotic?,"A significant advance in the treatment of insomnia came with the development of the nonbenzodiazepine hypnotic medications , zolpidem , zaleplon and eszopiclone ."
5339,12,Is zolpidem an antibiotic?,"Chronic treatment with hypnotic drugs that may have less dependence potential , such as zopiclone and zolpidem , appears to produce more limited change in GABA ( A ) receptor subunit expression ."
5339,13,Is zolpidem an antibiotic?,"Based on the favorable results seen in four zolpidem studies using increasing degrees of flexibility in drug intake schedule , we developed the concept further and investigated `` as needed '' zolpidem pharmacotherapy amended by the optional use of stimulus control in conditions close to the `` real life '' practice ."
5339,14,Is zolpidem an antibiotic?,"These effects of zaleplon and zolpidem on GABA ( A ) receptor gene expression are consistent with the reduced tolerance liability of these drugs , compared with that of diazepam , as well as with their ability to induce both physical dependence and withdrawal syndrome ."
5339,15,Is zolpidem an antibiotic?,Previous published reports are confirmed : zolpidem acute overdose is generally benign and requires no specific therapeutic measures .
5339,16,Is zolpidem an antibiotic?,"Clinical trials have studied potential interactions of zaleplon , zolpidem and zopiclone with the following types of drugs : cytochrome P450 ( CYP ) inducers ( rifampicin ) , CYP inhibitors ( azoles , ritonavir and erythromycin ) , histamine H ( 2 ) receptor antagonists ( cimetidine and ranitidine ) , antidepressants , antipsychotics , antagonists of benzodiazepines and drugs causing sedation ."
5339,17,Is zolpidem an antibiotic?,"The present study examined whether zolpidem , an imidazopyridine with selectivity for benzodiazepine ( BZ ) / gamma-aminobutyric acid ( A ) receptors containing the alpha1-subunit , had discriminative stimulus effects similar to typical BZs and other sedative/hypnotic drugs in primates ."
5339,18,Is zolpidem an antibiotic?,"A monograph is included for each of the following drugs : zolpidem , zaleplon , zopiclone , ramelteon , buspirone and tandospirone ; updates are included for the following benzodiazepines : alprazolam , bromazepam , diazepam , flunitrazepam , lorazepam , midazolam , oxazepam and triazolam ."
5339,19,Is zolpidem an antibiotic?,"Adjunctive treatment with sedative hypnotic medications -- primarily potent , shorter-acting benzodiazepine and gamma-aminobutyric acid ( GABA A ) - selective compounds such as zolpidem -- are often used to treat associated insomnia more rapidly ."
5339,20,Is zolpidem an antibiotic?,Sleepwalking is a frequently reported side effect of zolpidem which is a short-acting hypnotic drug potentiating activity of GABA ( A ) receptors .
5339,21,Is zolpidem an antibiotic?,"To compare the sedative and anticonvulsant properties of these drugs and to evaluate the importance of GABA ( A ) receptor subunits for development of tolerance during chronic treatment , we tested the effects of acute and repeated administration of zolpidem and diazepam on ambulatory locomotor activity ( a measure of sedation ) and on the threshold for myoclonic , clonic and tonic seizures in response to i.v. infusion of pentylenetetrazole ( PTZ ) ."
5339,22,Is zolpidem an antibiotic?,The effects of long-term treatment with and subsequent withdrawal of the two hypnotic drugs zaleplon and zolpidem on the abundance of gamma-aminobutyric acid type A ( GABA ( A ) ) receptor subunit mRNAs in cultured rat cerebellar granule cells were investigated .
5339,23,Is zolpidem an antibiotic?,"We tested their sensitivity to gabazine and two drugs acting at the benzodiazepine site of alpha1/alpha2/alpha3 or alpha5GABA ( A ) Rs ( 400 nM zolpidem and 20 nM L-655 ,708 , respectively ) ."
5339,24,Is zolpidem an antibiotic?,"The study consisted of two periods : Period 1 ( reference ) , when each volunteer received a single dose of 5 mg zolpidem and Period 2 ( test ) , when each volunteer received a single dose of 5 mg zolpidem and 500 mg ciprofloxacin ."
5339,25,Is zolpidem an antibiotic?,Patients whose last remaining 1 tablet for zolpidem was noted ≤ 7 days before the date of admission for pyogenic liver abscess were defined as current use of zolpidem .
5339,26,Is zolpidem an antibiotic?,"Evaluation of the effects of zolpidem on attention and psychomotor skills ( critical flicker fusion threshold , substitution or copying tests , choice reaction times or driving tests , etc ) indicate that zolpidem at recommended doses ( 5 mg in elderly and 10 mg in adults ) is unlikely to produce significant detrimental residual effects on daytime vigilance , concentration and coordination performances on the morning after intake ."
5339,27,Is zolpidem an antibiotic?,"The purpose of this study was to examine both approaches to management of pain , insomnia , and nausea , comparing symptom scores for those patients who received noncollaborative drug therapies ( transdermal fentanyl , zolpidem , and ondansetron ) to those who received agents under CP ( oral sustained-release opioids , temazepam , and prochlorperazine ) ."
5339,28,Is zolpidem an antibiotic?,"A simultaneous extraction and determination method in urine for GHB , ketamine , norketamine , phenobarbital , thiopental , zolpidem , zopiclone and phenytoin ( an anticonvulsant and antiepileptic drug ) with LC-MS/MS was developed for the first time with analytically acceptable recoveries and validated ."
5339,29,Is zolpidem an antibiotic?,The effects of zolpidem treatment and withdrawal on the in vitro expression of recombinant alpha1beta2gamma2s GABA ( A ) receptors expressed in HEK 293 cells .
5339,30,Is zolpidem an antibiotic?,Patients whose last remaining 1 tablet for zolpidem was noted > 7 days before the date of admission for pyogenic liver abscess were defined as late use of zolpidem .
5339,31,Is zolpidem an antibiotic?,"This suggests that zolpidem , zopiclone , S-zopiclone and indiplon share a discriminative stimulus , which may be mediated by their efficacy at GABA ( A ) alpha1betagamma receptors ."
5339,32,Is zolpidem an antibiotic?,"Here , we address the issue of physical dependence by comparing the GABA ( A ) - alpha1 affinity-selective drug zolpidem , the novel compounds 7 - ( 1,1-dimethylethyl ) -6 - ( 2-methyl-2H-1 ,2,4 - triazol-3-ylmethoxy ) -3 - ( 2,5-difluorophenyl ) -1,2,4 - triazolo [ 4,3-b ] pyridazine ( L-838 ,417 ) and 6-fluoro-9-methyl-2-phenyl-4 - ( pyrrolidin-1-yl-carbonyl ) -2,9 - dihydro-1H-pyridol [ 3,4-b ] indol-1-one ( SL651498 ) with functional selectivity for certain non-alpha ( 1 ) GABA ( A ) receptors , nonselective partial agonists [ bretazenil , 1 - [ 1 - [ 3 - ( 3-pyridyl ) phenyl ] benzimidazol-5-yl ] ethanone O-ethyloxime ( NS2710 ) , and 5-furan-3-yl-1 - ( 3-imidazol-1-phenyl ) -1 H-benzoimidazole ( NS2664 ) ] , and nonselective full efficacy benzodiazepines , in a rapid precipitated withdrawal assay using the inverse agonist N-methyl-beta-carboline-3-carboxamide ( FG-7142 ) ."
5339,33,Is zolpidem an antibiotic?,"Our results demonstrate that eszopiclone has greater efficacy at synaptic GABA ( A ) - Rs of RTN neurons than in relay neurons , whereas zolpidem exerts bigger effects on relay neurons than RTN neurons ."
5339,34,Is zolpidem an antibiotic?,"A study using healthy volunteers who had taken benzodiazepines ( lorazepam , bromazepam , flunitrazepam , clonazepam ) , zolpidem and zopiclone , showed that the only way to increase the duration of detection of these drugs is to use liquid chromatography-tandem mass spectrometry ( LC-MS/MS ) to test blood and urine samples ."
5339,35,Is zolpidem an antibiotic?,Clinical studies have shown effectiveness of zolpidem in increasing sleep time and decreasing sleep latency .
5339,36,Is zolpidem an antibiotic?,A comparative review of temazepam and zolpidem use in managing insomnia in the hospice patient was undertaken to determine whether treatment with temazepam is a more cost-effective approach for this patient population .
5339,37,Is zolpidem an antibiotic?,"A total of 108 drugs in postmortem bloods were detected from the autopsy cases , and the top 5 drugs were chlorpheniramine , tramadol , diazepam , zolpidem and lidocaine ."
5339,38,Is zolpidem an antibiotic?,A total of 32 patients in the zolpidem group ( 13.9 % ) and 45 patients in the zopiclone group ( 18.1 % ) withdrew from the study before the end of the treatment .
5339,39,Is zolpidem an antibiotic?,With the introduction of the non-benzodiazepine hypnotics zopiclone and zolpidem it was expected to have hypnotics without side effects and risks characteristically seen with benzodiazepines .
5339,40,Is zolpidem an antibiotic?,"In the framework of the DRUID ( Driving under the Influence of Drugs , Alcohol , and Medicines ) EU-6 project , a roadside survey was performed in South-East Hungary to determine the incidence of alcohol and the most frequent illicit and licit drug consumption ( amphetamines , THC , illicit and medical opiates , cocaine , ketamine , benzodiazepines , zopiclone and zolpidem ) in the general driving population ."
5339,41,Is zolpidem an antibiotic?,An ingestion of an unknown quantity of Ivadal ( zolpidem ) tablets in a case of drug abuse is described .
5339,42,Is zolpidem an antibiotic?,( 1 ) Loss of efficacy can occur after a few weeks of treatment with zolpidem and zopiclone .
5339,43,Is zolpidem an antibiotic?,"While there has also been some new activity in the modulation of well-characterized targets with well-characterized agents , such as CNS histamine receptors with low-dose doxepin , a decades-old antidepressant and GABA ( A ) with sublingual zolpidem , experience with melatonin and serotonin modulators suggests that other targets also exist ."
5339,44,Is zolpidem an antibiotic?,"A group of 33 primary insomniacs , without psychiatric disorders or drug and alcohol abuse , 32-65 years old , 15 men and 18 women , were randomized to take zolpidem 10 mg ( n = 17 ) or placebo ( n = 16 ) nightly for 12 months ."
5339,45,Is zolpidem an antibiotic?,"A randomized , controlled prospective trial of zolpidem and haloperidol for use as sleeping agents in pediatric burn patients ."
5339,46,Is zolpidem an antibiotic?,Development of an LC-MS/MS method for the simultaneous determination of 25 benzodiazepines and zolpidem in oral fluid and its application to authentic samples from regular drug users .
5339,47,Is zolpidem an antibiotic?,"With forty-fold the therapeutic dose no severe symptoms occurred in patients with zolpidem single-drug poisonings , while coma was encountered in 4 cases with triazolam ( 11 % of patients ) and 4 cases with midazolam ( 10 % ) ."
5339,48,Is zolpidem an antibiotic?,Chronic zolpidem treatment alters GABA ( A ) receptor mRNA levels in the rat cortex .
5339,49,Is zolpidem an antibiotic?,"Clinically important drug interactions with zopiclone , zolpidem and zaleplon ."
5339,50,Is zolpidem an antibiotic?,"In contrast , zolpidem , a benzodiazepine site modulator , did not significantly slow decay rates of GABA ( A ) currents in oocytes expressing the alpha3beta2gamma2 subunit combination ."
5339,51,Is zolpidem an antibiotic?,"A combination of noneffective doses of naloxone and glibenclamide , which separately did not affect zolpidem effect on seizure threshold , inhibited the anticonvulsive effects of zolpidem ."
5339,52,Is zolpidem an antibiotic?,"With respect to subtype-selective compounds , zolpidem and TP003 had much reduced anticonvulsant efficacy relative to diazepam in both the PTZ and MES assays whereas TP13 had high anticonvulsant efficacy in the PTZ but not the MES assay ."
5339,53,Is zolpidem an antibiotic?,"A multicenter , double-blind , parallel-group study was designed to assess the efficacy and safety of zolpidem extended-release coadministered with escitalopram in patients with insomnia and comorbid generalized anxiety disorder ."
5339,54,Is zolpidem an antibiotic?,"Both napping conditions attenuated the decrements normally associated with total sleep deprivation , but the zolpidem nap was the most effective because subjects obtained the most sleep after zolpidem administration ."
5339,55,Is zolpidem an antibiotic?,Our objective was to evaluate a possible pharmacokinetic interaction between zolpidem and ciprofloxacin in healthy volunteers .
5339,56,Is zolpidem an antibiotic?,( 2 ) What are the effects of the new benzodiazepine-like drug zolpidem on preoperative mood compared with phenobarbital ?
5339,57,Is zolpidem an antibiotic?,"A progressive change in the distribution of occupancy of these levels was observed when increasing the isoguvacine concentration ( up to 10 microM ) as well as when adding zolpidem ( 20-200 nM ) , a drug acting at the benzodiazepine binding site : both treatments enlarged the occupancy of the highest conductance levels , while decreasing that of the smallest ones ."
5339,58,Is zolpidem an antibiotic?,"However , long-term treatment with antipsychotics often results in residual sleep dysfunction and does not improve slow-wave sleep , and adjunctive GABA ( A ) receptor modulators , such as benzodiazepines and zolpidem , can impair sleep architecture and cognition in schizophrenia ."
5339,59,Is zolpidem an antibiotic?,"In order to evaluate the risk of benzodiazepine and ethanol interaction with the direct acting GABA ( A ) receptor agonist 4,5,6,7-tetrahydroisoxazolo ( 5,4-c ) pyridin-3-ol ( gaboxadol ) , we studied impairment of motor coordination for combinations of gaboxadol , ethanol and a series of benzodiazepines ( flunitrazepam , zolpidem and indiplon ) in a rat rotarod model ."
5339,60,Is zolpidem an antibiotic?,Patients treated for insomnia with zopiclone 7.5 mg or zolpidem 10 mg for at least three months were allocated to two groups : gradual withdrawal or control .
5339,61,Is zolpidem an antibiotic?,Effects of acute and repeated zolpidem treatment on pentylenetetrazole-induced seizure threshold and on locomotor activity : comparison with diazepam .
5339,62,Is zolpidem an antibiotic?,"In summary , the distinct clinical outcomes of zaleplon , zolpidem , zopiclone and eszopiclone may be explained by each drug 's unique GABA ( A ) receptor subunit selectivity and pharmacokinetic profile ."
5339,63,Is zolpidem an antibiotic?,"To the extent that zolpidem improves sleep , these data suggest little or no benefit of hypnotic drug treatment on neurogenesis parameters in young or old rats ."
5339,64,Is zolpidem an antibiotic?,"With two doses of zolpidem , stage 2 sleep was 99 % of normal levels ."
5339,65,Is zolpidem an antibiotic?,"Development of tolerance to therapeutic effects ( e.g. hypnotic and anticonvulsant and sedative ) and withdrawal symptoms ( e.g. REM sleep rebound and reduced seizure threshold ) upon treatment discontinuation is reported for GABA ( A ) receptor allosteric modulators acting via the benzodiazepine binding site , e.g. zolpidem and indiplon ."
5339,66,Is zolpidem an antibiotic?,A high-performance liquid chromatographic assay with diode-array detection has been developed for the in-process control of zolpidem synthesis and for the analysis of the drug and its synthetic intermediates .
5339,67,Is zolpidem an antibiotic?,A double-blind comparative study of zolpidem versus zopiclone in the treatment of chronic primary insomnia .
5339,68,Is zolpidem an antibiotic?,"An analytical procedure for the simultaneous determination in human serum of 43 common drugs of abuse and their metabolites belonging to the different chemical and toxicological classes of amphetamines , benzodiazepines , dibenzazepines , cocaine , lysergic acid diethylamide , opioids , phencyclidine , tricyclic antidepressants , and zolpidem , using 33 deuterated standards , is presented ."
5339,69,Is zolpidem an antibiotic?,"The present experiments compared the anxiolytic-like effects of the benzodiazepine ( BZD ) hypnotic triazolam with those of four non-BZD hypnotics including one non-selective ( zopiclone ) and three omega1-BZD selective ( zolpidem , zaleplon and SX-3228 ) receptor ligands , in classical animal models including conflict tests ( punished lever pressing and punished drinking tests in rats ) and exploratory models ( elevated plus-maze test in rats and light/dark choice test in mice ) , and a recently developed mouse defence test battery ( MDTB ) which has been validated for the screening of anxiolytic drugs ."
5339,70,Is zolpidem an antibiotic?,"Furthermore , diazepam or zolpidem long-term treatment decreased the expression of mRNA encoding the alpha1 GABA ( A ) receptor subunit in prefrontal cortex by 43 % and 20 % respectively ."
5339,71,Is zolpidem an antibiotic?,"Overall , our data confirm and extend the previous findings in rats that compounds that lack efficacy at α ( 1 ) - containing GABA ( A ) receptors generalize to CDP , whereas the opposite holds true for α ( 1 ) - preferential compounds , which generalize to the α ( 1 ) - selective positive allosteric modulator zolpidem ."
5339,72,Is zolpidem an antibiotic?,"High concentrations of zolpidem ( 100 microM ) , exceeding the usual therapeutic range by more than 100-fold , produced only modest impairment of rhodamine 123 transport ."
5339,73,Is zolpidem an antibiotic?,"In addition , diazepam but not zolpidem long-term treatment produced a 30 % increase in the expression of the alpha5 GABA ( A ) receptor subunit mRNA in prefrontal cortex ."
5339,74,Is zolpidem an antibiotic?,"We also examined single mutant GABA ( A ) R ( His102A ) in complexes with the three drugs ( flurazepam , eszopiclone and zolpidem ) to elucidate receptor-ligand interactions ."
5339,75,Is zolpidem an antibiotic?,"An ultra high performance liquid chromatography tandem mass spectrometry ( UHPLC-MS/MS ) method was developed and validated for the determination of zopiclone and zolpidem in whole blood , for use in cases with suspected driving under influence of drugs ( DUID ) and autopsy cases ."
5339,76,Is zolpidem an antibiotic?,Changes in 24-h profiles of arterial pressure following treatment with zolpidem were studied in 12 patients with essential arterial hypertension and chronic sleep problems on enalapril .
5339,77,Is zolpidem an antibiotic?,Patients ( N = 383 ) received open-label escitalopram 10 mg/d and were randomized to either adjunct zolpidem extended-release 12.5 mg or placebo .
5339,78,Is zolpidem an antibiotic?,"The major compounds , identified in investigated sediment , included a series of polypropylene glycols ( n = 3-16 ) , alkylbenzene sulfonate and benzalkonium surfactants as well as a number of various pharmaceuticals ( chlorthalidone , warfarin , terbinafine , torsemide , zolpidem and macrolide antibiotics ) ."
5339,79,Is zolpidem an antibiotic?,Effects on sleep stages and microarchitecture of caffeine and its combination with zolpidem or trazodone in healthy volunteers .
5339,80,Is zolpidem an antibiotic?,"With zolpidem-MR 12.5 mg , C ( max ) was moderately lower than with zolpidem-IR ( ratio of 0.82 ) , and plasma zolpidem concentrations were maintained above those observed with zolpidem-IR for a longer period of time , particularly from 3 to 6 h post-dose ."
5339,81,Is zolpidem an antibiotic?,"The present analysis addressed behavioral changes after treatment with 4.5 mg/kg or 18.5 mg/kg of the GABA-uptake inhibitor tiagabine combined with either the benzodiazepine diazepam ( 1.5 mg/kg ) or the imidazopyridine zolpidem ( 0.05 mg/kg ) , the latter two acting differentially on GABA ( A ) receptor subtypes ."
5339,82,Is zolpidem an antibiotic?,"We investigated the role of long-term activation of these GABA ( A ) receptor subunits during anticonvulsant tolerance using high affinity and high intrinsic efficacy ligands for GABA ( A ) receptors expressing the alpha5 subunit ( imidazenil ) or alpha1 subunit ( zolpidem ) , and a non-selective BZ recognition site ligand ( diazepam ) ."
5339,83,Is zolpidem an antibiotic?,"Furthermore , in each model , we have contrasted in detail the behavioural responses of each strain to the non-selective benzodiazepine chlordiazepoxide ( CDP ; 5-20 mg/kg ) , and the subtype-selective agents L-838 ,417 ( GABA ( A ) - alpha ( 2/3/5 ) ; 3-30 mg/kg ) and zolpidem ( GABA ( A ) - alpha1 ; 0.3-3 .0 mg/kg ) ."
5339,84,Is zolpidem an antibiotic?,"To determine if the observed changes in gene expression produced functional changes in the locomotor responses to drugs known to either preferentially or generally activate GABA ( A ) receptors normally possessing the significantly altered subunits , separate cohorts of animals were challenged with one of several low doses of zolpidem ( alpha1-selective ) , etomidate ( beta2/3-selective ) , or flurazepam ( gamma2-directed ) and assessed for locomotor alterations ."
5339,85,Is zolpidem an antibiotic?,Involvement of the K + - Cl - co-transporter KCC2 in the sensitization to morphine-induced hyperlocomotion under chronic treatment with zolpidem in the mesolimbic system .
5339,86,Is zolpidem an antibiotic?,Evaluation of EEG cyclic alternating pattern during sleep in insomniacs and controls under placebo and acute treatment with zolpidem .
5339,87,Is zolpidem an antibiotic?,"This study evaluated the effects of several 5-HT ₂ A antagonists ( eplivanserin , volinanserin and AVE8488 ) alone and/or in combination with the short-acting hypnotic , zolpidem , on the rat sleep profile ."
5339,88,Is zolpidem an antibiotic?,"With zolpidem , sleep onset latency improved in significantly more patients ( 85.8 % versus 77.5 % ) and significantly fewer patients showed aggravated sleep onset latency relative to baseline at follow-up ( 4.5 % versus 15.4 % ) ."
5339,89,Is zolpidem an antibiotic?,A decreased brain blood flow was observed after combination treatment of zolpidem and flumazenil in the normal baboons .
5339,90,Is zolpidem an antibiotic?,Exercise was performed after different nocturnal regimens : ( i ) a baseline night preceded by a habituation night ; ( ii ) two nights of partial sleep deprivation caused by a delayed bedtime or by an early awakening ; and ( iii ) two nights of sleep after administration of either a hypnotic compound ( 10 mg zolpidem ) or a placebo .
5339,91,Is zolpidem an antibiotic?,"A double-blind , randomized , parallel-group study of continuous treatment with either zolpidem or estazolam , followed by an observation of the discontinuation of drug treatments combined with the non-pharmacological management of primary insomnia , showed a carry-over benefit for zolpidem treatment ."
5339,92,Is zolpidem an antibiotic?,"With the beta 2 gamma 2 subtype , the type 1 ligands zolpidem , alpidem , and Cl-218872 showed no or very low levels of potentiation , whereas less selective ligands such as diazepam , zopiclone , U-78098 , and U-90167 displayed levels of Cl - current potentiation comparable to those observed with the subtypes containing the alpha 1 and gamma 2 subunits ."
5339,93,Is zolpidem an antibiotic?,Patients treated with 10 mg zolpidem for 2 weeks had significantly improved sleep efficiency at the end of the randomised double-blind phase compared with the placebo group .
5339,94,Is zolpidem an antibiotic?,"Moreover , TPA023 , lacking efficacy at the GABA ( A ) receptor α ( 1 ) subunit , occasioned dose-dependent CDP-appropriate responding but generalized only to around 10 % to zolpidem ."
5339,95,Is zolpidem an antibiotic?,"Behaviorally , socially isolated ( SI ) mice are resistant to the sedative effects of the positive allosteric GABA ( A ) - R modulators diazepam ( DZP ) and zolpidem ."
5339,96,Is zolpidem an antibiotic?,"In a double-blind , placebo-controlled , three-way crossover study in 12 healthy volunteer subjects , we compared a full agonist at the benzodiazepine receptor that binds to four alpha-subtypes of the receptor ( alpha-1 , -2 , -3 , -5 ) ( alprazolam 1 mg ) , with zolpidem ( 5 mg ) , an agonist selective for the alpha-1 subtype of the gamma amino butyric acid-receptor subtype A ( GABA-A ) receptor , which is a widely used hypnotic drug ."
5339,97,Is zolpidem an antibiotic?,"To investigate the converse , we analyzed the behavior of TASK-1 and -3 KO mice after administering drugs with preferential efficacies at GABA ( A ) receptor subtypes : benzodiazepines ( diazepam and flurazepam , active at alpha1betagamma2 , alpha2betagamma2 , alpha3betagamma2 , and alpha5betagamma2 subtypes ) , zolpidem ( alpha1betagamma2 subtype ) , propofol ( beta2-3-containing receptors ) , gaboxadol ( alpha4betadelta and alpha6betadelta subtypes ) , pregnanolone , and pentobarbital ( many subtypes ) ."
5339,98,Is zolpidem an antibiotic?,"The generalization profiles of L-838 ,417 and SL651498 were compared with nonselective full agonists , GABA ( A ) - alpha1-selective ligands zolpidem and CL218 ,872 [ 3-methyl-6 - [ 3 - ( trifluoromethyl ) phenyl ] -1,2,4 - triazolo [ 4,3-b ] pyridazine ] , the nonselective partial agonist bretazenil , and the novel anxioselective drug ocinaplon ."
5339,99,Is zolpidem an antibiotic?,"Based on the TBDMS derivatives , a rapid , reliable , sensitive and quantitative GC-MS method was developed for the determination of 14 benzodiazepines and two hydroxy metabolites , as well as two non-benzodiazepine hypnotic agents , zolpidem and zaleplon , using 50 microl of whole blood ."
5339,100,Is zolpidem an antibiotic?,Introduction of the phenylalanine and methionine into the appropriate positions of gamma1 was not sufficient to confer high affinity for the benzodiazepine site ligand zolpidem .
6330,1,Which receptors are targeted by suvorexant?,Since these G_protein-coupled_receptors were deorphanised in 1998 more than 200 patents containing orexin receptor_antagonists have been filed and in 2014 suvorexant Belsomra became the first of these compounds to receive approval from the FDA
6330,2,Which receptors are targeted by suvorexant?,Dual orexin receptor OXR antagonists DORAs such as almorexant 1 SB-649868 or suvorexant have shown promise for the treatment of insomnias and sleep disorders in several recent clinical_trials in volunteers and primary insomnia patients
6330,3,Which receptors are targeted by suvorexant?,A method using liquid_chromatography with tandem_mass_spectrometric detection LC-MS/MS was developed for the determination of suvorexant MK-4305 Belsomra a selective dual orexin receptor_antagonist for the treatment insomnia in human plasma over the concentration range of 1-1000ng mL
6330,4,Which receptors are targeted by suvorexant?,Merck 's suvorexant MK-4305 is the first compound of the so-called dual orexin receptor_antagonist DORA class expected to be submitted for FDA_approval with a new drug application anticipated in 2012
6330,5,Which receptors are targeted by suvorexant?,Despite its limitations suvorexant 's market entry offers a truly novel treatment for insomnia paving the way for follow-up compounds and opening therapeutic avenues in other disorders for orexin receptor modulating compounds
6330,6,Which receptors are targeted by suvorexant?,The FDA is reviewing new applications for innovative sleep-promoting medications currently including suvorexant and tasimelteon
6330,7,Which receptors are targeted by suvorexant?,The structure reveals how suvorexant adopts a π-stacked horseshoe-like conformation and binds to the receptor deep in the orthosteric pocket stabilizing a network of extracellular salt_bridges and blocking transmembrane_helix motions necessary for activation
6330,8,Which receptors are targeted by suvorexant?,A novel_approach to treat insomnia has been introduced recently with the approval of suvorexant the first in a new class of orexin receptor_antagonists
6330,9,Which receptors are targeted by suvorexant?,Novel class of medications orexin receptor_antagonists in the treatment of insomnia critical appraisal of suvorexant
6330,10,Which receptors are targeted by suvorexant?,Dual antagonism of the receptors by small_molecules is clinically efficacious in the treatment of insomnia where the most advanced molecule suvorexant has recently been approved
6330,11,Which receptors are targeted by suvorexant?,The work described herein culminated in the 2014 FDA_approval of suvorexant as a first-in-class dual orexin receptor_antagonist for the treatment of insomnia
6330,12,Which receptors are targeted by suvorexant?,Several such compounds have entered into clinical development including the dual orexin receptor_antagonists suvorexant and almorexant
6330,13,Which receptors are targeted by suvorexant?,Dual orexin receptor OXR antagonists DORAs such as almorexant SB-649868 suvorexant MK-4305 and filorexant MK-6096 have shown promise for the treatment of insomnias and sleep disorders
6330,14,Which receptors are targeted by suvorexant?,Is suvorexant a better choice than alternative hypnotics
6330,15,Which receptors are targeted by suvorexant?,All clinically tested DORAs induce and maintain sleep suvorexant recently registered in the USA and Japan for insomnia represents the first hypnotic principle that acts in a completely different manner from the current standard medications
6330,16,Which receptors are targeted by suvorexant?,Because suvorexant has unique effects on arousal systems and rapid eye_movement REM sleep it is contraindicated in patients with narcolepsy and its use should be avoided or closely monitored in patients at risk for REM_sleep_behavior_disorder depression or delirium
6330,17,Which receptors are targeted by suvorexant?,The objective of this study was to evaluate sleep electrophysiology in healthy_subjects after bedtime administration of therapeutic doses of two insomnia treatments the orexin receptor_antagonist suvorexant or the GABAergic agonist zolpidem
6330,18,Which receptors are targeted by suvorexant?,Starting from suvorexant trade name Belsomra we successfully identified interesting templates leading to potent dual orexin receptor_antagonists DORAs via a scaffold-hopping approach
